"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0025811,8.4022e-11,1.4249e-10,0.12074,1,2.41e-05,0.01,2.41e-05,5e-05
0.0025875,8.4322e-11,1.4282e-10,0.12074,1,2.42e-05,0.01,2.42e-05,5e-05
0.0025938,8.4622e-11,1.4314e-10,0.12074,1,2.43e-05,0.01,2.43e-05,5e-05
0.0026001,8.4923e-11,1.4347e-10,0.12074,1,2.44e-05,0.01,2.44e-05,5e-05
0.0026065,8.5223e-11,1.438e-10,0.12074,1,2.45e-05,0.01,2.45e-05,5e-05
0.0026128,8.5523e-11,1.4413e-10,0.12074,1,2.46e-05,0.01,2.46e-05,5e-05
0.0026191,8.5823e-11,1.4446e-10,0.12074,1,2.47e-05,0.01,2.47e-05,5e-05
0.0026254,8.6124e-11,1.4478e-10,0.12074,1,2.48e-05,0.01,2.48e-05,5e-05
0.0026318,8.6424e-11,1.4511e-10,0.12074,1,2.49e-05,0.01,2.49e-05,5e-05
0.0026381,8.6724e-11,1.4544e-10,0.12074,1,2.5e-05,0.01,2.5e-05,5e-05
0.0026444,8.7024e-11,1.4577e-10,0.12074,1,2.51e-05,0.01,2.51e-05,5e-05
0.0026508,8.7325e-11,1.461e-10,0.12074,1,2.52e-05,0.01,2.52e-05,5e-05
0.0026571,8.7625e-11,1.4642e-10,0.12074,1,2.53e-05,0.01,2.53e-05,5e-05
0.0026634,8.7925e-11,1.4675e-10,0.12074,1,2.54e-05,0.01,2.54e-05,5e-05
0.0026697,8.8225e-11,1.4708e-10,0.12074,1,2.55e-05,0.01,2.55e-05,5e-05
0.0026761,8.8526e-11,1.4741e-10,0.12074,1,2.56e-05,0.01,2.56e-05,5e-05
0.0026824,8.8826e-11,1.4774e-10,0.12074,1,2.57e-05,0.01,2.57e-05,5e-05
0.0026887,8.9126e-11,1.4806e-10,0.12074,1,2.58e-05,0.01,2.58e-05,5e-05
0.0026951,8.9426e-11,1.4839e-10,0.12074,1,2.59e-05,0.01,2.59e-05,5e-05
0.0027014,8.9727e-11,1.4872e-10,0.12074,1,2.6e-05,0.01,2.6e-05,5e-05
0.0027077,9.0027e-11,1.4905e-10,0.12074,1,2.61e-05,0.01,2.61e-05,5e-05
0.002714,9.0327e-11,1.4937e-10,0.12074,1,2.62e-05,0.01,2.62e-05,5e-05
0.0027204,9.0627e-11,1.497e-10,0.12074,1,2.63e-05,0.01,2.63e-05,5e-05
0.0027267,9.0928e-11,1.5003e-10,0.12074,1,2.64e-05,0.01,2.64e-05,5e-05
0.002733,9.1228e-11,1.5036e-10,0.12074,1,2.65e-05,0.01,2.65e-05,5e-05
0.0027394,9.1528e-11,1.5069e-10,0.12074,1,2.66e-05,0.01,2.66e-05,5e-05
